BENS INVENTARIADOS PARA LEILÃO PORTARIA 1509/2020-GAB/SR/PF/AL
BENS PARA BAIXA DEPÓSITO  NUMAT
GAT/DREX/SR/PF/AL
NEPOM/DREX
UTRAN
SALAS DRCOR
VEÍCULOS INVENTARIADOS PARA LEILÃO PORTARIA 1509/2020-GAB/SR/PF/AL
SIP
DRE - (SALAS NOVAS)
SALA NO/DREX
UAMB/SGP/SR/PR
SALA NUMAT
DMA
SALA NUPROC
DOAÇÃO PARA MARINHA
SALA DO NUTEL
SETOR DE TECNOLOGIA DA INFORMAÇÃO
SALA RONI 
NAD/DEPOSITO/CUSTODIA
Sem localidade
PLANTÃO
DEPÓSITO NUPROC
ESTRANGEIROS/DELEMIG
LIVROS/NUMAT
GTO (GRUPO DE TREINAMENTO OPERACIONAL )
FRAGMENTADORAS/EXTINTORES/ARMÁRIOS NOS HALL'S/NUMAT
CUSTODIA
SETOR TECNICO CIENTIFICO
DELESP   
NUMAT DEPÓSITO LIMPEZA E OUTROS
SALAS NID
SALAS NOVAS - DELEFAZ
SGP
PROTOCOLO/AL
SETOR DE ADMINISTRAÇÃO (SELOG)
GESTOR DE CONTRATOS
UAMB/GAB/SR/PF/PR
SALA FLAGRANTES
AUDITORIO
STI/2
XX 
BENS FIXOS DA SR/DPF/AL
SALAS DRPJ
DELEGACIA REGIONAL EXECUTIVA
SALAS DELECOR
DELEPREV
CPL
DELESP PRIMEIRO ANDAR
SALA DELINST
GABINETE DO SUPERINTENDENTE
SECRETARIA GABINETE SR/PF/AL
DELESP TÉRREO
SALA NUDIS
GAB/COR E SECRETARIA/COR
AUDITÓRIO / COMUNICAÇÃO SOCIAL
SALA DELECIBER
FICCO/DRPJ
NEOF
-----
COPA DELEMIG
COPA - COR
COPA SECRETARIA GABINETE
COPA 1º ANDAR
COMUNICAÇÃO SOCIAL 
COPA NOVA TÉRREO - ALA SUL
COPA NOVA TÉRREO - ALA NORTE
DEPÓSITO STI - ANTIGO TELECENTRO
SALA CHEFE/NID
APARELHOS DE ACADEMIA (EMPRESTADOS)
ACADEMIA
GTDE/MANUTENÇÃO
ATENDIMENTO
GTDE
NPAER/DELEMIG
......
INFORMÁTICA
DELEFAZ TÉRREO - CARTÓRIO  
NID
PASSAPORTE SHOPPING/DELEMIG
AUDIOVISUAL
BASE DE ANÁLISE - BAN
... ... ...
SALA NOVA GTED
AMBIENTAL
SALA NUCOR
SAM-1
.... ..
NUMAT/ANSEF
DELEFAZ - 1º ANDAR
GRCC
GUARITA/PLANTÃO
STI DEPÓSITO CUSTÓDIA
NTI-04
NUPAG
CÂMERAS DE VÍDEO
GTDE/SELOG/SR/PF/AL
ARAPIRACA/DELEMIG
BENS A DISTRIBUIR 
PORTO/NEPOM
SALA SELOG
DELEMIG PORTO
SALA DE REUNIÕES
QUÍMICO
