DPEMAP SALA F-020A CHEFIA
DILOG - BRIGADA DE EMERGÊNCIA B-001
DILOG - GUARITA B-001 E SAÍDA BLOCO F
SEPCONT SALA A-103 LABORATÓRIO
PROTOCOLO SALA B-110
ARLEGIS/DPCRIM SALA B-216
DPLAD SALA A-213 CHEFIA
REUSA
SEPLOC SALA F-008
GBE / APBE - SALA F-017
BAIXA & RECLASSIFICAÇÃO
SEPINF SALA F-206
SEPCONT SALA A-105 GAB/SEC
DILOG RECEPÇÃO BLOCO B TÉRREO
INC SALA B-211 E B-213 - UNIDADE DE DESENOVLVIMENTO ESTRUTURANTE - UDE
INC SALA B-209 ASSISTÊNCIA
SEPMOAF SALA F-009
F-501 DESFAZIMENTO DE BENS
INC SALA B-207 UNIDADE DE GESTÃO ADMINISTRATIVA - UGAD
SEDIN SALA F-305
DILOG - GESCON SALA B-107
SEBAN A-210
SEPMOAF SALA F-006
DILOG - CPL SALA B-109
SEPLOC SALA F-101
SEPAEL SALA A-203 CHEFIA/SEC
SEPGEF SALA A-218 CHEF/SEC
SEPENG SALA F-118
GABINETE/INC SALA B-205
SEDIN SALA C-108
SEDIN SALA C-106
SEPLOC SALA F-050
SEPAM SALA F-002
SEDIN SALA F-135
SEPDOC SALA F-021
SEDIN SALA C-103
SEDIN SALA C-110
SEDIN SALA F-307
DPEMAP SALA F-020 SECRETARIA
RECOLHIDOS
SEPGEF SALA F-221
SEPBAL SALA A-108
SEPBAL SALA A-104 BANCO BALÍSTICO
CHEFIA DILOG SALA B-103
SEPENG SALA F-124
SEPGEF SALA F-217
SEPGEF SALA A-214
SEPGEO SALA F-117
SALA B-104
SEDIN SALA F-310
SEDIN SALA BLOCO C COPA
SEDIN SALA C-111
APMOD SL D-112
CHEFIA NGE SALA B-218
SEPENG SALA F-116
GBE / APBE - F-130 GARAGEM
DITEC SALA B-203A CONTROLE INTERNO
GABINETE-DIRETOR/DITEC SALA B-201
SEPMOAF SALA F-011 CHEFE/SEC
STI CPD SALA F-024
SEBAN SALA A-211
SEPDOC SALA F-029
AEDI SALA B-108
SEPDOC SALA F-023
SEPLAB SALA F-223
SEPLAB SALA F-225
SEPLAB SALA C-214
STI SALA A-015
SEPAM SALA F-115
SEPLAB SALA F-218
SEPENG SALA F-120
INC SALA F-114
SEPENG SALA F-122
SEPCONT SALA A-113
SEPLOC SALA F-001
SEPAM SALA F-107 CHEFE
SEPMOAF SALA F-013
SEPGEO SALA F-119
SEPDOC SALA F-059 LABORATÓRIO
SEPCONT SALA A-115
ARNORM/DPCRIM SALA B-212
SEPBAL SALA A-106
SEPAM SALA F-121
SECRETARIA/DPCRIM SALA B-208
GBE / APBE - SALA F-019
SEPLOC SALA F-010
STI SALA A-019
DITEC SALA B-203 SECRETARIA E GABINETE
STI SALA A-023 - SUPORTE
SEPCONT SALA A-111
ARQUALI/DPCRIM SALA B-210
STI SALA A-021
SEPLOC SALA F-031 GUARDA MATERIAL
DILOG - UAA SALA B-105
AEDI - CORREDOR
SEPBAL SALA SUBSOLO
DILOG - UTRAN SALA B-002
SEPINF SALA F-210
GBE / APBE - SALA F-615 ESTANDE DE TIRO
AEDI -ZELADORA SALA F-616
SEPENG SALA F-129 DEPOSITO
Sem localidade
GBE / APBE - SALA F-014
BENS P RECLASS CONSUMO
SEPLAB SALA F-231 CHEFIA/SEC
SEPLAB SALA F-241 DEPÓSITO
SEPGEF SALA F-207
SEPLAB SALA C-208
SEPLOC SALA F-052 MED ODONT LEGAL
INI
SEPAEL SALA A-206 LABORATÓRIO DE MULTIMÍDIA
SEPLAB SALA C-209
SEPAEL SALA A-204 - LABORATÓRIO DE ELETRÔNICA
SEPGEO SALA F-151
SEPAEL SALA A-205
GBE / APBE - SALA F-605 DEPOSITO
DPDCE CHEFIA SALA A-215
DINCRE
GBE / APBE - SALA F-018 CHEFIA
SEPLAB SALA C-210
SEPAM SALA  F-113
SEPLAB SALA F-255
ARMAT-DEPÓSITO A-010
1371-GBE F-016
SEPAM SALA F-152 LABORATÓRIO
006-GBE-BL A SUBSOLO
SEPAEL SL A-221
SEPLAB SALA C-216
SEPLAB SALA C-203.
SEPLAB SALA C-205
SEPLAB ANALISE QUIMICA C-207
SEPLAB SALA C-221
SEPLAB PREPARAÇÃO DE AMOSTRA BIOLOGICA C-206
SEPLAB ALMOX DE VIDRARIAS C-113
BENS A DISTRIBUIR
SEPLAB SALA C-204
SEPLOC SALA F-007 - LABORATÓRIO DE PROTOTIPAGEM
LIVREJ
AUDITORIO INI
DILOG - PLANTÃO
DILOG - UEOF SALA B-106
SEM
AEDI - COPA
SEPLAB TERREO C-116
ALMOX/PERM - UMAT SALA F-503
SEPAM SALA F-105
ARQUIVO SALA F-404 PROTOCOLO
SEPLAB SALA F-229
ARSEG SL B-105
1107 - ASSISTENCIA/DITEC B-204
GAB/DITEC/PF BL B- 1º ANDAR
SEPINF SALA F-254
SEPAEL SALA A-207
SEPENG SALA F-126 CHEFIA/SECRET
LIVREF
COPA INC SL A-201
APBAL BL A SUBSOLO
AFIS CHEFIA
STI DEPOSITO SALA A-025
SEGEO SALA F-125
SEPDOC SALA F-025
PLANTÃO INI
SEPGEO SALA F-104 LABORATORIO
STI CHEFIA SALA A-011
INC SALA F-110
LIVREV
BENS A DISTRIBUIR ARMAT-DEPOSITO A-025
1371 - PLANTÃO/DPER SL B-101
ALOJAMENTO FEMININO INI
STI SALA F-026 CPD
SALA TÉCNICA A-005
SEPENG SALA F-157 LABORATÓRIO
SEPINF SALA F-204
GBE/APBE -  SALA F-016
SEPGEF SALA F-213
SEPLAB SALA C-207
SEDIN  DOJÔ & ACADEMIA
SEPBAL SALA A-121 DEPÓSITO
AEDI - MANUTENÇÃO PREDIAL
SEPGEF SALA F-201
ALOJAMENTO MASCULINO INI
ARMAT-ALMOXARIFADO A-027
ARPROA SL B-106 
SEPLAB SALA F-350
SEPLAB SALA F-239 DEPÓSITO
SEPGEF SALA F-251
SEPBAL SALA A-110 LABORATÓRIO MEV
SEPINF SALA F-256
SEPLAB SALA C-215
ARTRANS SL A-002
